time,seconds_elapsed,z,y,x
1789225031313525800,0.04452587890625,0.09320434182882309,-0.19220393896102905,0.07832032442092896
1789225031323564800,0.054564697265625,0.0973491370677948,-0.17614150047302246,0.028869852423667908
1789225031333604900,0.06460498046875,0.10143815726041794,-0.2069135308265686,-0.01119367778301239
1789225031343643600,0.0746435546875,0.10108552873134613,-0.2439998835325241,-0.06373035907745361
1789225031353682700,0.0846826171875,0.11477843672037125,-0.28015682101249695,-0.09223763644695282
1789225031363721700,0.0947216796875,0.12626659870147705,-0.29225829243659973,-0.09146377444267273
1789225031373760800,0.1047607421875,0.12827835977077484,-0.3488171696662903,-0.11041029542684555
1789225031383800800,0.11480078125,0.12949249148368835,-0.5111562013626099,-0.1737482249736786
1789225031393839900,0.12483984375,0.13472959399223328,-0.5975432991981506,-0.20278599858283997
1789225031403878700,0.134878662109375,0.13631610572338104,-0.43272000551223755,-0.13301944732666016
1789225031413917700,0.144917724609375,0.06895196437835693,-0.29753848910331726,-0.05485779047012329
1789225031423956700,0.154956787109375,-0.04939695820212364,-0.2187362164258957,-0.04282117262482643
1789225031433996800,0.164996826171875,-0.16662611067295074,-0.19476431608200073,-0.035450343042612076
1789225031444035800,0.175035888671875,-0.2516568899154663,-0.19004426896572113,-0.0573691688477993
1789225031454075000,0.185074951171875,-0.2602671682834625,-0.22845211625099182,-0.08979768306016922
1789225031464113700,0.19511376953125,-0.37244170904159546,0.06279806047677994,-0.058361075818538666
1789225031474152700,0.205152587890625,-0.38493964076042175,0.4418226182460785,0.10434607416391373
1789225031484192800,0.21519287109375,-0.5362794399261475,0.6332576870918274,0.20079201459884644
1789225031494231800,0.225231689453125,-0.6979750990867615,0.7538376450538635,0.22261768579483032
1789225031504270800,0.235270751953125,-0.8770697116851807,0.7754830121994019,0.21803340315818787
1789225031514309600,0.2453095703125,-0.921946108341217,0.6839570999145508,0.2219322770833969
1789225031524348700,0.2553486328125,-0.9393971562385559,0.5317211747169495,0.1590888798236847
1789225031534388700,0.265388671875,-0.9777522683143616,0.363146036863327,0.07358916848897934
1789225031544427500,0.275427490234375,-0.9062567353248596,0.26147279143333435,-0.01011938601732254
1789225031554466800,0.285466796875,-0.7578006386756897,0.23752164840698242,-0.11967410892248154
1789225031564505900,0.295505859375,-0.5781125426292419,0.13341787457466125,-0.14611996710300446
1789225031574544600,0.305544677734375,-0.3310079276561737,-0.008334989659488201,-0.135862797498703
1789225031584584700,0.315584716796875,0.002312400145456195,-0.35258230566978455,-0.053725555539131165
1789225031594623700,0.325623779296875,0.004482876509428024,-0.10841331630945206,0.011040390469133854
1789225031604662800,0.335662841796875,-0.04033830389380455,0.21952420473098755,0.07050763815641403
1789225031614701800,0.345701904296875,-0.02630876749753952,0.2578500509262085,0.12407579272985458
1789225031624740900,0.355740966796875,-0.07435760647058487,0.23533640801906586,0.07089921832084656
1789225031634780700,0.36578076171875,-0.06409351527690887,0.08757676184177399,0.03182346373796463
1789225031644819700,0.37581982421875,-0.06525607407093048,0.08958104997873306,0.025361165404319763
1789225031654858800,0.385858642578125,-0.04212145879864693,0.20241759717464447,0.039993900805711746
1789225031664897800,0.395897705078125,-0.03811847046017647,0.36611419916152954,0.13881438970565796
1789225031674936800,0.405936767578125,-0.04281841591000557,0.7122822999954224,0.25832507014274597
1789225031684977000,0.415976806640625,-0.04127031937241554,1.0927504301071167,0.37354016304016113
1789225031695015700,0.426015625,-0.027080463245511055,1.3622170686721802,0.4585604965686798
1789225031705054700,0.4360546875,-0.030624806880950928,1.4489266872406006,0.47272956371307373
1789225031715093800,0.44609375,-0.025791969150304794,1.422877550125122,0.41530805826187134
1789225031725132800,0.4561328125,-0.02678799070417881,1.2721197605133057,0.34530559182167053
1789225031735172900,0.4661728515625,-0.03497321531176567,1.0771404504776,0.2722473442554474
1789225031745212000,0.4762119140625,-0.055244989693164825,0.8433594107627869,0.1658298373222351
1789225031755250700,0.486250732421875,0.02319202944636345,0.6686805486679077,0.10873698443174362
1789225031765289700,0.496289794921875,0.0431140698492527,-0.21369074285030365,-0.16713693737983704
1789225031775328500,0.50632861328125,0.12768247723579407,-1.4224933385849,-0.6159480810165405
1789225031785368600,0.51636865234375,0.14233297109603882,-1.7224565744400024,-0.6746423840522766
1789225031795408000,0.526407958984375,0.08635279536247253,-1.2043622732162476,-0.511047899723053
1789225031805446700,0.53644677734375,0.024220725521445274,-0.7096916437149048,-0.4465330243110657
1789225031815485700,0.546485595703125,0.02811000682413578,-0.31191709637641907,-0.2872490882873535
1789225031825524700,0.556524658203125,-0.00656675361096859,0.04435485228896141,-0.1390644609928131
1789225031835564800,0.566564697265625,-0.07636075466871262,0.28077831864356995,-0.12783177196979523
1789225031845603600,0.576603515625,-0.14137744903564453,0.3000492751598358,-0.14035020768642426
1789225031855643000,0.586642822265625,-0.08698131889104843,0.154652401804924,-0.1503879278898239
1789225031865681700,0.596681640625,-0.1257660835981369,0.22656360268592834,-0.1532520204782486
1789225031875721700,0.6067216796875,-0.16816814243793488,0.19648586213588715,-0.2476637363433838
1789225031885760800,0.6167607421875,-0.29147660732269287,-0.057450201362371445,-0.385812371969223
1789225031895799600,0.626799560546875,-0.1728929728269577,-0.0013951892033219337,-0.3071140944957733
1789225031905838800,0.6368388671875,-0.1694234311580658,-0.03970303386449814,-0.2748963236808777
1789225031915878000,0.6468779296875,-0.1587449461221695,-0.11036095768213272,-0.24012210965156555
1789225031925917700,0.656917724609375,-0.1588384360074997,0.01482485607266426,-0.15909679234027863
1789225031935956700,0.666956787109375,-0.30114683508872986,0.03439749404788017,-0.11648248881101608
1789225031945995800,0.676995849609375,-0.2704836130142212,0.2047189623117447,-0.04376138001680374
1789225031956034600,0.68703466796875,-0.26800766587257385,0.4187473654747009,0.042447809129953384
1789225031966073900,0.697073974609375,-0.26598018407821655,0.3164122700691223,0.02052363194525242
1789225031976114000,0.707114013671875,-0.27938973903656006,0.3544456660747528,0.035851720720529556
1789225031986152700,0.717152587890625,-0.29164451360702515,0.40278950333595276,0.0418090783059597
1789225031996191700,0.727191650390625,-0.263408362865448,0.4361514449119568,0.025695892050862312
1789225032006230800,0.737230712890625,-0.18917465209960938,0.2784864008426666,-0.03537508472800255
1789225032016270600,0.7472705078125,-0.06872040778398514,0.1761040985584259,-0.004790544044226408
1789225032026309600,0.7573095703125,-0.0989852100610733,0.2370426207780838,-0.1621263474225998
1789225032036349000,0.767348876953125,-0.18806129693984985,0.40670379996299744,-0.256496787071228
1789225032046387700,0.7773876953125,-0.18352966010570526,0.3253241181373596,-0.2016003131866455
1789225032056426800,0.7874267578125,-0.061470597982406616,0.33339083194732666,-0.033404115587472916
1789225032066466800,0.797466796875,-0.005899835377931595,0.2974362373352051,0.09062737971544266
1789225032076505600,0.807505615234375,-0.016595089808106422,0.22860471904277802,0.05509629100561142
1789225032086544600,0.817544677734375,0.0315733328461647,0.3083295524120331,0.11160214245319366
1789225032096584000,0.827583984375,-0.025528037920594215,0.2637823224067688,0.12194665521383286
1789225032106622700,0.837622802734375,-0.245888352394104,0.3518490195274353,-0.11121459305286407
1789225032116662800,0.847662841796875,-0.27317187190055847,0.3077137768268585,-0.11158770322799683
1789225032126701800,0.857701904296875,-0.12503021955490112,0.23552554845809937,0.06094701960682869
1789225032136740600,0.86774072265625,0.03664150461554527,0.12900948524475098,0.14456415176391602
1789225032146779600,0.877779541015625,0.1472015678882599,0.12891247868537903,0.09493771195411682
1789225032156819700,0.88781982421875,0.26902681589126587,0.0905536413192749,0.18471047282218933
1789225032166858500,0.8978583984375,0.40556129813194275,0.20403079688549042,0.21348652243614197
1789225032176897500,0.9078974609375,0.440214604139328,0.3049483597278595,0.28922978043556213
1789225032186936300,0.917936279296875,0.3941749930381775,0.41280505061149597,0.3485407531261444
1789225032196975400,0.927975341796875,0.30240488052368164,0.20036709308624268,0.4393817186355591
1789225032207015400,0.938015380859375,0.24937020242214203,0.2988607883453369,0.68527752161026
1789225032217054700,0.9480546875,0.2986927628517151,0.29998889565467834,1.2482495307922363
1789225032227093500,0.958093505859375,0.17773976922035217,-0.039931267499923706,1.8439613580703735
1789225032237132500,0.968132568359375,0.0010456966701894999,-0.507217526435852,2.6189305782318115
1789225032247172600,0.978172607421875,-0.12225865572690964,-1.4391666650772095,3.687156915664673
1789225032257211400,0.98821142578125,-0.385699063539505,-1.623284101486206,4.533474445343018
1789225032267250400,0.99825048828125,-0.5287068486213684,-1.9197765588760376,5.163763046264648
1789225032277289500,1.00828955078125,-0.5232095718383789,-2.011056661605835,5.362442970275879
1789225032287328500,1.01832861328125,-1.0187113285064697,-5.1211323738098145,0.20464622974395752
1789225032297368600,1.02836865234375,-1.6092678308486938,2.4972922801971436,-0.9146870374679565
1789225032307407400,1.038407470703125,-0.85384202003479,0.7636285424232483,-1.1467626094818115
1789225032317446400,1.0484462890625,-0.5813338160514832,-0.16439683735370636,-0.45960789918899536
1789225032327485400,1.0584853515625,-0.44550958275794983,-0.045983169227838516,0.4068159759044647
