time,seconds_elapsed,z,y,x
1789309745429857800,0.05485791015625,7.9338693379729985,5.762278163328767,-0.14230222850353455
1789309745439870000,0.064869873046875,7.882549485102295,5.832988945367932,-0.10972117930180393
1789309745449881900,0.0748818359375,7.838763534867763,5.892163018870353,-0.0811915517821908
1789309745459893800,0.084893798828125,7.805557430836558,5.936294421541691,-0.06375100319625343
1789309745469906000,0.094906005859375,7.784186726027727,5.96419423585832,-0.07217296354621648
1789309745479918600,0.104918701171875,7.77330760461688,5.977701367685198,-0.11471611977857536
1789309745489930800,0.1149306640625,7.767630728024244,5.983192366316914,-0.1889671773736365
1789309745499942700,0.124942626953125,7.760637508136034,5.988361293387412,-0.28708456511870023
1789309745509954800,0.134954833984375,7.7457450594305985,6.001139526417851,-0.4001784813897684
1789309745519966700,0.144966796875,7.720011483237147,6.025677755346894,-0.5128503728564828
1789309745529979000,0.154978759765625,7.685420646849274,6.060903382506966,-0.6083932887373492
1789309745539990800,0.16499072265625,7.648319288945197,6.102136141127348,-0.6614625790912657
1789309745550002700,0.175002685546875,7.612979680016636,6.148931794571876,-0.6352637234736234
1789309745560014800,0.185014892578125,7.575646851444244,6.20308365599811,-0.5492724797921255
1789309745570027800,0.19502783203125,7.535676660105586,6.259722658064961,-0.4470222848249599
1789309745580039700,0.205039794921875,7.496314956054091,6.3132373906314365,-0.34450171195119617
1789309745590051800,0.2150517578125,7.460022576445341,6.360598861265182,-0.24746265749474985
1789309745600063700,0.225063720703125,7.42820646546781,6.400559700253606,-0.15802591300187632
1789309745610075600,0.23507568359375,7.401177588766813,6.433256101197004,-0.0785626006512437
1789309745620087800,0.245087890625,7.378606860518455,6.459589396849275,-0.015769454160606256
1789309745630099700,0.255099609375,7.360057058349251,6.480683038282394,0.02648214095487492
1789309745640111600,0.265111572265625,7.345149412074685,6.497402702414989,0.054111063624965025
1789309745650123800,0.275123779296875,7.333192432299256,6.51075376689732,0.06895115195550024
1789309745660135700,0.2851357421875,7.322271225312352,6.523038078930973,0.06855399216434452
1789309745670148900,0.29514892578125,7.310811089143156,6.535985823309421,0.05759443049500696
1789309745680160800,0.305160888671875,7.297863344764709,6.550552108800411,0.04294527989299968
1789309745690172700,0.315172607421875,7.282192312902212,6.568036912086606,0.030842123979376627
1789309745700184800,0.325184814453125,7.2646297682046885,6.587497983881831,0.0203678433426423
1789309745710196700,0.33519677734375,7.245764908736944,6.6082683847099535,0.007622300155542325
1789309745720209000,0.345208984375,7.225724575749039,6.630178603222966,-0.00395745122601802
1789309745730220800,0.355220703125,7.204254502218961,6.653496934968233,-0.009472093882336047
1789309745740232700,0.365232666015625,7.181364040496945,6.678201168113946,-0.0052340584495366785
1789309745750244900,0.375244873046875,7.156538226798176,6.70478989983201,0.012172524505539331
1789309745760257800,0.3852578125,7.129630346128344,6.7333250894427294,0.03308520846473984
1789309745770270000,0.39527001953125,7.100714048245549,6.763718474140763,0.0484958358253818
1789309745780281900,0.40528173828125,7.07197310692966,6.793702108994126,0.056591911522112785
1789309745790293800,0.415293701171875,7.046922252303362,6.819651958286761,0.06017114911521785
1789309745800306000,0.425305908203125,7.027264781153201,6.8398840144544835,0.06262115891610738
1789309745810317800,0.43531787109375,7.008952294871211,6.858665287292003,0.06064277151522692
1789309745820330000,0.445330078125,6.986777287942171,6.881321940258145,0.05222128608929924
1789309745830342000,0.455341796875,6.957037983238696,6.911433000883459,0.04588814667817205
1789309745840353800,0.465353759765625,6.923436157888173,6.9450967855542896,0.04526907406491227
1789309745850366700,0.47536669921875,6.8927399908512825,6.975562066444755,0.04539358636057004
1789309745860378600,0.485378662109375,6.869223506185412,6.9987424510240555,0.04196546137568075
1789309745870390800,0.495390869140625,6.852245483377575,7.015386711832881,0.038255382210831156
1789309745880402700,0.505402587890625,6.838759394338727,7.028522087737917,0.04029856477649882
1789309745890414600,0.51541455078125,6.825991098180413,7.04086426743865,0.04962770766583271
1789309745900426800,0.5254267578125,6.81115125644505,7.05511198849976,0.06315005076157394
1789309745910438700,0.535438720703125,6.790964208462834,7.074360294327139,0.0813485141758807
1789309745920450800,0.545450927734375,6.760463271737098,7.103105327296257,0.11143414809899405
1789309745930462700,0.555462646484375,6.713538438954949,7.146530043002962,0.16092108645411207
1789309745940476000,0.565475830078125,6.645511781433224,7.207925299686193,0.2310275641908869
1789309745950487800,0.57548779296875,6.559754236909747,7.283069095736741,0.3113155912620947
1789309745960499700,0.585499755859375,6.466522995504737,7.362543614467978,0.3839412670118734
1789309745970512000,0.595511962890625,6.37408611934781,7.439943080490827,0.4343548917578533
1789309745980523800,0.605523681640625,6.282325535017252,7.515671398431063,0.46632743540611116
1789309745990536000,0.615535888671875,6.185718679699302,7.593897378405928,0.48989948618412016
1789309746000547800,0.6255478515625,6.084106563439965,7.674652584597468,0.5037171087322756
1789309746010559700,0.635559814453125,5.978022270202636,7.75737938312292,0.5066466228455305
1789309746020572000,0.645572021484375,5.864750695809722,7.843876347836852,0.49867831084746866
1789309746030584800,0.655584716796875,5.73360619559586,7.9409344540536395,0.48754627412147816
1789309746040597000,0.665596923828125,5.583392253252864,8.04857942073643,0.465286292322725
1789309746050609000,0.67560888671875,5.420820349118113,8.161370518136025,0.4208666838271543
1789309746060620800,0.685620849609375,5.2538393963694565,8.273287170788645,0.3468080526648089
1789309746070633000,0.695633056640625,5.091908128225803,8.377654723235965,0.24033276908220721
1789309746080644900,0.705644775390625,4.937144267493486,8.472529640194773,0.10602395048537291
1789309746090656800,0.71565673828125,4.783669277527928,8.56067729472518,-0.04133560250692535
1789309746100669000,0.7256689453125,4.624782491646707,8.645828105527162,-0.17731776571003718
1789309746110680800,0.735680908203125,4.4591380481988185,8.729522872301935,-0.28619030142640695
